Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
6,1/27/12,53.95,3.29,1510.59,630.92,37.1,17,2641.9,221.6769199,6.132,FALSE
6,2/3/12,57.45,3.36,36848.38,1772.68,161.55,28199.34,7151.33,221.7707093,6.132,FALSE
6,2/10/12,48.58,3.409,12635.19,5694.76,68.45,8976.17,6779.43,221.8644987,6.132,TRUE
6,2/17/12,49.03,3.51,13182.32,15299.89,12.82,6129.29,7603.05,222.026359,6.132,FALSE
6,2/24/12,59.17,3.555,9198.08,8878.31,10.6,642.13,5539.68,222.2392726,6.132,FALSE
6,3/2/12,60.32,3.63,20243.99,618.72,14.35,9687.4,4968.92,222.4521862,6.132,FALSE
6,3/9/12,57.89,3.669,7731.19,445.6,4.19,446.42,5729.67,222.6650998,6.132,FALSE
6,3/16/12,62.8,3.734,7034.05,103.68,4.59,2231.64,2062.04,222.8186603,6.132,FALSE
6,3/23/12,63.71,3.787,4928.84,57.72,10.95,664.8,3968.26,222.8930835,6.132,FALSE
6,3/30/12,67.91,3.845,12063.62,6.78,16.5,1859.67,3535.25,222.9675066,6.132,FALSE
6,4/6/12,71.6,3.891,9199.63,NA,24.6,4044.88,4314.27,223.0419298,5.964,FALSE
6,4/13/12,71.29,3.891,4634.18,6968.14,18.04,1544.21,2875.46,223.1163529,5.964,FALSE
6,4/20/12,68.64,3.877,2326.27,2591.86,14.79,81.42,3663.48,223.17092,5.964,FALSE
6,4/27/12,71.5,3.814,2564.41,1.49,15.54,9.94,2556.36,223.2254871,5.964,FALSE
6,5/4/12,77.66,3.749,13643.53,266,117.27,5455.98,2773.56,223.2800541,5.964,FALSE
6,5/11/12,72.66,3.688,10658.74,NA,133.22,3312.9,9700.64,223.3346212,5.964,FALSE
6,5/18/12,70.5,3.63,6414.56,NA,52.03,495.43,2991.72,223.3511928,5.964,FALSE
6,5/25/12,78.47,3.561,7694.17,NA,945.23,1331.9,4852.27,223.3525662,5.964,FALSE
6,6/1/12,80.39,3.501,8267.68,16,441.83,1904.81,3517.55,223.3539397,5.964,FALSE
6,6/8/12,80.5,3.452,11150.2,188.6,63.7,859.54,6294.81,223.3553131,5.964,FALSE
6,6/15/12,82.1,3.393,7041.68,276.35,350.16,3373.11,5325.58,223.3680933,5.964,FALSE
6,6/22/12,81.2,3.346,7253.03,312.35,160.51,3024.57,6806.11,223.4093906,5.964,FALSE
6,6/29/12,87.35,3.286,3997.4,231.9,NA,262.44,4182.9,223.4506878,5.964,FALSE
6,7/6/12,82.95,3.227,6087.24,254.9,205.95,3655.34,5715.69,223.4919851,5.668,FALSE
6,7/13/12,80.27,3.256,8413.69,113.45,39.42,5516.18,2724.98,223.5332824,5.668,FALSE
6,7/20/12,81.57,3.311,3762.14,148.95,18.43,3197.56,7560.36,223.5424501,5.668,FALSE
6,7/27/12,85.78,3.407,7017.6,203.26,8.11,17151.91,3340.02,223.5516178,5.668,FALSE
6,8/3/12,87.55,3.417,31765.22,141.14,19.13,15925.51,6069.02,223.5607856,5.668,FALSE
6,8/10/12,87.04,3.494,5750.2,187.04,5.21,3920.14,7505.63,223.5699533,5.668,FALSE
6,8/17/12,87.53,3.571,5433.03,171.64,0.01,4968.35,4940.37,223.6510224,5.668,FALSE
6,8/24/12,79.03,3.62,5492.77,103.36,50,5268.21,6277.08,223.7860175,5.668,FALSE
6,8/31/12,83.58,3.638,21801.35,111.57,16.74,15675.98,4002.59,223.9210125,5.668,FALSE
6,9/7/12,86.33,3.73,14105.12,47.96,24.6,3040.62,3558.18,224.0560076,5.668,TRUE
6,9/14/12,76.41,3.717,11072.87,22,6.01,3871.46,9997.93,224.2004678,5.668,FALSE
6,9/21/12,70.81,3.721,8735.97,3.82,6.15,855.06,9092.57,224.4017192,5.668,FALSE
6,9/28/12,77.82,3.666,4181.54,7.64,1.65,1952.69,2447.92,224.6029706,5.668,FALSE
6,10/5/12,70.84,3.617,9663.09,NA,40.93,3720,5941.24,224.804222,5.329,FALSE
6,10/12/12,65.43,3.601,1905.34,NA,13.83,559.5,8706.87,225.0054733,5.329,FALSE
6,10/19/12,69.68,3.594,1476.45,NA,3.1,31.32,4080.57,225.0501013,5.329,FALSE
6,10/26/12,72.34,3.506,6827.59,53.07,NA,319.25,1881.27,225.0686254,5.329,FALSE
6,11/2/12,58.38,3.386,13494.41,15350.17,34.79,5549.32,6682.4,225.0871495,5.329,FALSE
6,11/9/12,66.68,3.314,10750.41,1244.27,11.32,524.64,4196.85,225.1056736,5.329,FALSE
6,11/16/12,56.16,3.252,7849.78,146.12,64.7,957.54,8467.19,225.1376976,5.329,FALSE
6,11/23/12,60.28,3.211,849.7,NA,112255.67,212.36,1963.4,225.1877216,5.329,TRUE
6,11/30/12,56.18,3.207,4463.06,NA,3737.14,94.88,9459.61,225.2377455,5.329,FALSE
6,12/7/12,64.25,3.198,11880.41,NA,426,3127.97,15254.23,225.2877694,5.329,FALSE
6,12/14/12,51.31,3.168,5687.4,NA,83.26,469.15,6390.63,225.3479355,5.329,FALSE
6,12/21/12,58.51,3.098,5511.3,35.96,240.32,10,4165.9,225.4689545,5.329,FALSE
6,12/28/12,46.57,3.108,12663.68,52304.87,424.04,46.98,1668.09,225.5899734,5.329,TRUE
7,1/6/12,18.67,3.095,2373.44,11519.36,7.26,162.72,4504.47,196.5458309,8.256,FALSE
7,1/13/12,7.46,3.077,3167.26,5926.48,0.54,191.84,1415.69,196.7330517,8.256,FALSE
7,1/20/12,27.41,3.055,1967.73,2791.5,0.73,213.86,4297.27,196.7796652,8.256,FALSE
7,1/27/12,26.9,3.038,747.21,559.46,NA,47,2332.92,196.8262786,8.256,FALSE
7,2/3/12,22.2,3.031,56917.7,1839.82,4.53,16241.73,2414.97,196.8728921,8.256,FALSE
7,2/10/12,18.79,3.103,13100.37,3096.6,1.73,4854.7,6266.04,196.9195056,8.256,TRUE
7,2/17/12,27.03,3.113,5453.54,4918.31,1.88,1838.98,5303.89,196.9432711,8.256,FALSE
7,2/24/12,24.41,3.129,10170.57,4331.71,93.06,2699.15,3456.7,196.9499007,8.256,FALSE
7,3/2/12,21.64,3.191,41848.34,2326.08,139.2,15505,1348.86,196.9565303,8.256,FALSE
7,3/9/12,30.1,3.286,12144.9,1178.96,2.18,996.02,2221.16,196.9631599,8.256,FALSE
7,3/16/12,37.29,3.486,2980.91,3.28,2.55,3440.61,1127.01,197.0457208,8.256,FALSE
7,3/23/12,35.06,3.664,8458.87,NA,3.84,293.35,1493.28,197.2295234,8.256,FALSE
7,3/30/12,44.99,3.75,8460.02,2.4,9.25,385.22,1666.6,197.4133259,8.256,FALSE
7,4/6/12,44.29,3.854,7550.89,NA,21.98,1156.2,3500.91,197.5971285,8.09,FALSE
7,4/13/12,41.43,3.901,1662.2,1555.57,15.47,776.66,1377.63,197.780931,8.09,FALSE
7,4/20/12,39.3,3.936,2114.64,863.38,14.21,549.62,1509.05,197.7227385,8.09,FALSE
7,4/27/12,51.49,3.927,819.48,NA,45.94,49.82,1209.89,197.664546,8.09,FALSE
7,5/4/12,45.38,3.903,6018.32,NA,69.97,1590.01,1521.53,197.6063534,8.09,FALSE
7,5/11/12,48.54,3.87,24426.8,NA,4.8,402.53,2012.64,197.5481609,8.09,FALSE
7,5/18/12,49.41,3.837,3225.22,NA,24.83,508.1,1897.92,197.5553137,8.09,FALSE
7,5/25/12,50.6,3.804,5126.54,NA,90.05,483.27,2236.31,197.5886046,8.09,FALSE
7,6/1/12,55.06,3.764,2427.12,NA,98.67,1349.72,2112.74,197.6218954,8.09,FALSE
7,6/8/12,63.07,3.741,3729.69,76.6,0.12,444.64,3495.06,197.6551863,8.09,FALSE
7,6/15/12,59.33,3.723,16717.38,119.4,0.65,677.29,1144.07,197.692292,8.09,FALSE
7,6/22/12,63.69,3.735,12407.71,352.1,0.09,1239.04,1533.86,197.7389345,8.09,FALSE
7,6/29/12,68.84,3.693,1246.74,425.6,NA,42,1200.17,197.785577,8.09,FALSE
7,7/6/12,64.67,3.646,2779.97,326.2,5.07,2112.68,1548.33,197.8322195,7.872,FALSE
7,7/13/12,64.21,3.613,1562.86,85.7,0.35,424.66,57029.78,197.8788621,7.872,FALSE
7,7/20/12,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872,FALSE
7,7/27/12,64.6,3.57,1064.81,688.66,3.45,1264.45,2007.5,197.9792136,7.872,FALSE
7,8/3/12,61.83,3.528,9468.47,109.88,2.88,8606.99,1605.62,198.0293893,7.872,FALSE
7,8/10/12,63.41,3.509,4032.28,26.2,55.79,2124.61,960.59,198.0795651,7.872,FALSE
7,8/17/12,59.66,3.545,1266.82,34.6,46.86,1649.91,1421.44,198.1001057,7.872,FALSE
7,8/24/12,59.27,3.558,2534.52,19.6,1.86,1627.26,3915.85,198.0984199,7.872,FALSE
7,8/31/12,60.46,3.556,6246.07,9,16.35,2482.01,1225.36,198.0967341,7.872,FALSE
7,9/7/12,57.84,3.596,5069.74,NA,10.15,817.15,2158.82,198.0950484,7.872,TRUE
7,9/14/12,53.66,3.659,3180.52,NA,5.03,709.04,5384.1,198.1267184,7.872,FALSE
7,9/21/12,51.77,3.765,4113.14,12,3,344.2,4693.52,198.358523,7.872,FALSE
7,9/28/12,50.64,3.789,3735.2,6.91,4.5,917.2,1793.35,198.5903276,7.872,FALSE
7,10/5/12,48.43,3.779,2955.56,NA,9.9,2240.78,1324.84,198.8221322,7.557,FALSE
7,10/12/12,41.43,3.76,302.62,NA,3.72,375.75,514.23,199.0539368,7.557,FALSE
7,10/19/12,43.01,3.75,2034.63,NA,0.5,298.55,4163.41,199.1481963,7.557,FALSE
7,10/26/12,42.53,3.686,2818.42,24.03,2.97,343.26,1064.56,199.2195317,7.557,FALSE
7,11/2/12,37.2,3.604,3335.15,1937.31,5.02,282.71,1127.18,199.2908671,7.557,FALSE
7,11/9/12,36.89,3.545,1797.81,3661.28,10,501.33,3222.63,199.3622024,7.557,FALSE
7,11/16/12,23.91,3.479,4971.72,723.12,7.28,845.51,1710.22,199.4313603,7.557,FALSE
7,11/23/12,34.81,3.45,295.5,NA,44081.25,78.08,623.37,199.4976149,7.557,TRUE
7,11/30/12,28.1,3.436,3839.63,NA,14836.66,88.68,6046.28,199.5638695,7.557,FALSE
7,12/7/12,34.19,3.373,4599.98,NA,116,368.57,4274.79,199.6301241,7.557,FALSE
7,12/14/12,20.93,3.303,1463.18,NA,26,3.97,1049.36,199.7190578,7.557,FALSE
7,12/21/12,12.57,3.218,1066.13,NA,29.64,40.6,475.96,199.9440662,7.557,FALSE
7,12/28/12,2.32,3.108,7153,7398.79,106.33,24.43,1286.48,200.1690745,7.557,TRUE
8,1/6/12,43.47,3.157,3093.39,26001.46,96.35,500.91,4468.63,223.2409668,5.825,FALSE
8,1/13/12,36.46,3.261,6725.29,12764.99,15.98,299.73,3851.69,223.4242571,5.825,FALSE
8,1/20/12,46.81,3.268,1643.08,1055.47,9.02,411.88,3161.92,223.5188055,5.825,FALSE
8,1/27/12,45.52,3.29,6065.01,730.16,15.18,30.28,24241.12,223.6133539,5.825,FALSE
8,2/3/12,45.56,3.36,41524.03,1412.41,83.15,18723.56,3886.31,223.7079023,5.825,FALSE
8,2/10/12,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.8024507,5.825,TRUE
8,2/17/12,37.51,3.51,4376.58,10723.12,10.5,1546.82,4117.02,223.9658621,5.825,FALSE
8,2/24/12,46.33,3.555,9712.39,4960.15,1,2441.26,5314.33,224.1809207,5.825,FALSE
8,3/2/12,50.95,3.63,19521.45,1000.19,0.6,5819.37,3641.54,224.3959793,5.825,FALSE
8,3/9/12,49.59,3.669,7740.12,269.44,2,509.65,4678.17,224.6110379,5.825,FALSE
8,3/16/12,56.63,3.734,4879.04,501.9,6.14,1078.01,1288.81,224.7657327,5.825,FALSE
8,3/23/12,52.9,3.787,6155.76,499.11,2.04,403.32,2748.36,224.8399424,5.825,FALSE
8,3/30/12,66.69,3.845,6052.68,121.67,NA,375.27,1715.7,224.9141521,5.825,FALSE
8,4/6/12,62.18,3.891,6821.13,NA,27.04,2101.86,3627.77,224.9883618,5.679,FALSE
8,4/13/12,65.19,3.891,7627.83,4689.55,4.2,940.82,1723.28,225.0625714,5.679,FALSE
8,4/20/12,63.59,3.877,3600.79,2105.64,4.9,1768.65,14945.23,225.1179914,5.679,FALSE
8,4/27/12,70.34,3.814,5440.25,1.5,2.2,15.6,3302.44,225.1734114,5.679,FALSE
8,5/4/12,73.96,3.749,12807.63,NA,260.55,3338.11,2197.51,225.2288314,5.679,FALSE
8,5/11/12,64.96,3.688,10852.45,NA,3.82,1425.65,2545.79,225.2842514,5.679,FALSE
8,5/18/12,64.16,3.63,7288.06,NA,24.25,585.14,4836.15,225.3002908,5.679,FALSE
8,5/25/12,76.11,3.561,2989.94,NA,651.09,1056.01,10189.75,225.3005779,5.679,FALSE
8,6/1/12,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,FALSE
8,6/8/12,74.28,3.452,8721.82,252.8,30.45,679.89,5160.31,225.3011521,5.679,FALSE
8,6/15/12,77.14,3.393,8583.02,265.7,151.05,1184.4,5675.58,225.3134743,5.679,FALSE
8,6/22/12,78.85,3.346,5146.44,124.95,2.97,1409.95,3956.16,225.3558843,5.679,FALSE
8,6/29/12,84.47,3.286,8467.23,199.75,NA,492.34,5529.08,225.3982943,5.679,FALSE
8,7/6/12,81.24,3.227,10526.01,157.93,182.17,3068.98,4059.99,225.4407043,5.401,FALSE
8,7/13/12,78.46,3.256,10278.48,129.2,24,1750.15,2057.71,225.4831143,5.401,FALSE
8,7/20/12,79.94,3.311,6764.94,164.8,13.02,390.77,58068.14,225.4930078,5.401,FALSE
8,7/27/12,81.71,3.407,6382.88,80.6,3.55,2242.95,4403.2,225.5029014,5.401,FALSE
8,8/3/12,85.06,3.417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5.401,FALSE
8,8/10/12,83.74,3.494,11811.65,26,59.03,2215.73,2801.89,225.5226885,5.401,FALSE
8,8/17/12,81.21,3.571,3224.14,21.02,4.26,1066.29,5044.43,225.6050797,5.401,FALSE
8,8/24/12,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,225.7418442,5.401,FALSE
8,8/31/12,75.33,3.638,10297.42,21.6,17.16,3952.93,3198.02,225.8786088,5.401,FALSE
8,9/7/12,80.87,3.73,11548.63,9,29.22,1177.09,2831.4,226.0153733,5.401,TRUE
8,9/14/12,67.21,3.717,4678.98,NA,12.29,1130.96,5427.34,226.1615981,5.401,FALSE
8,9/21/12,66.96,3.721,3913.12,5.73,2.28,NA,6984.96,226.3645848,5.401,FALSE
8,9/28/12,71.1,3.666,5518.65,1.91,0.55,1103.02,2049.02,226.5675714,5.401,FALSE
8,10/5/12,61.41,3.617,3709.42,NA,20.04,1332.17,2156.75,226.7705581,5.124,FALSE
8,10/12/12,55.03,3.601,757.39,NA,7.5,186.45,4830.34,226.9735448,5.124,FALSE
8,10/19/12,62.99,3.594,1260.59,NA,6.5,280.98,3531.83,227.0184166,5.124,FALSE
8,10/26/12,64.74,3.506,2679.05,20.38,6,384.25,1691.31,227.0369359,5.124,FALSE
8,11/2/12,53.41,3.386,8753.34,2732.6,6.3,1715.26,2261.91,227.0554553,5.124,FALSE
8,11/9/12,58.95,3.314,6026.16,4076.16,5.83,274.99,2239.32,227.0739747,5.124,FALSE
8,11/16/12,48.24,3.252,14137.45,3180.35,44.98,629.78,3936.76,227.1065086,5.124,FALSE
8,11/23/12,53.59,3.211,619.88,NA,46342.06,28.36,1182.05,227.1577286,5.124,TRUE
8,11/30/12,48.92,3.207,7136.29,NA,2776.64,218.89,2986.68,227.2089486,5.124,FALSE
8,12/7/12,53.13,3.198,9652.09,NA,331,582.52,18292.6,227.2601686,5.124,FALSE
8,12/14/12,40.41,3.168,3714.5,NA,76,571.53,2248.72,227.3214378,5.124,FALSE
8,12/21/12,43.31,3.098,6006.01,57.96,60.32,114.91,2614.41,227.4430023,5.124,FALSE
8,12/28/12,33.68,3.108,8867.99,21760.08,99.96,39,356.86,227.5645668,5.124,TRUE
9,1/6/12,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,223.4332408,5.667,FALSE
9,1/13/12,42.44,3.261,4731.1,2959.36,NA,129.27,3416.48,223.6168049,5.667,FALSE
9,1/20/12,51.56,3.268,910.51,234.36,NA,117.08,6081.04,223.7114288,5.667,FALSE
9,1/27/12,49.38,3.29,489.19,283.85,NA,22.5,2888.79,223.8060527,5.667,FALSE
9,2/3/12,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,223.9006766,5.667,FALSE
9,2/10/12,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953006,5.667,TRUE
9,2/17/12,43.81,3.51,4572.81,5448.91,6,945.06,7589.85,224.1588663,5.667,FALSE
9,2/24/12,53.67,3.555,3801.98,4010.13,1,586.06,7315.09,224.3741384,5.667,FALSE
9,3/2/12,57.2,3.63,6268.15,154.97,NA,3557.17,1878.44,224.5894104,5.667,FALSE
9,3/9/12,54.03,3.669,3923.2,96.52,17.36,990.11,2755.72,224.8046825,5.667,FALSE
9,3/16/12,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,224.9594902,5.667,FALSE
9,3/23/12,58.79,3.787,1681.15,1.8,0.68,414.45,466.42,225.0336786,5.667,FALSE
9,3/30/12,67.87,3.845,3669.95,15.98,NA,69.02,2049.16,225.107867,5.667,FALSE
9,4/6/12,68.83,3.891,4876.77,NA,10,1201.8,8545.16,225.1820555,5.539,FALSE
9,4/13/12,69.19,3.891,4939.14,856.32,NA,290.87,807,225.2562439,5.539,FALSE
9,4/20/12,68.04,3.877,910.31,121.25,2,265.55,1146.34,225.3117488,5.539,FALSE
9,4/27/12,73.07,3.814,409.76,NA,0.4,7.88,7179.53,225.3672537,5.539,FALSE
9,5/4/12,78.98,3.749,5917.56,NA,68,969.06,647.76,225.4227585,5.539,FALSE
9,5/11/12,70.94,3.688,4727.8,NA,1.04,356.78,1077.81,225.4782634,5.539,FALSE
9,5/18/12,69.52,3.63,1926.92,NA,0.24,426.51,2968.78,225.4942498,5.539,FALSE
9,5/25/12,79.69,3.561,1574.27,NA,361.83,81.12,5286.38,225.4944288,5.539,FALSE
9,6/1/12,80.26,3.501,2542.14,35.6,76.8,374.37,3413.57,225.4946078,5.539,FALSE
9,6/8/12,78.91,3.452,3564.15,142.2,0.3,81.26,5518.29,225.4947868,5.539,FALSE
9,6/15/12,82.21,3.393,3296.23,176.4,50.03,780.78,4209.82,225.5070634,5.539,FALSE
9,6/22/12,81.05,3.346,2886.26,3.8,NA,1270.8,4545.91,225.5495841,5.539,FALSE
9,6/29/12,87.18,3.286,2073.16,120,NA,31.75,2792.7,225.5921049,5.539,FALSE
9,7/6/12,84.15,3.227,3165.17,87.2,8.08,1642.41,2096.86,225.6346256,5.277,FALSE
9,7/13/12,82.39,3.256,3031.81,NA,2.02,47.76,4554.39,225.6771463,5.277,FALSE
9,7/20/12,83.39,3.311,1107.97,0.5,5.85,862.28,1986.24,225.6871121,5.277,FALSE
9,7/27/12,86.41,3.407,1042.73,8,1.66,1129.2,2929.43,225.6970779,5.277,FALSE
9,8/3/12,90.23,3.417,11864.5,61,0.22,1659.09,2176.37,225.7070437,5.277,FALSE
9,8/10/12,88.66,3.494,3180.78,-9.94,1.4,2112.03,2314.58,225.7170094,5.277,FALSE
9,8/17/12,86.37,3.571,975.91,NA,3,325.68,670.48,225.7995323,5.277,FALSE
9,8/24/12,77.9,3.62,1524.71,NA,1.8,501.16,4241.59,225.9364729,5.277,FALSE
9,8/31/12,80.71,3.638,5758.14,NA,17.6,2828.89,1884.13,226.0734135,5.277,FALSE
9,9/7/12,87.93,3.73,4837.99,-5.96,22.74,602.8,1377.59,226.2103541,5.277,TRUE
9,9/14/12,73.55,3.717,2640.68,NA,10.75,385.53,4276.03,226.3567545,5.277,FALSE
9,9/21/12,69.92,3.721,1887.95,1.91,NA,273.53,4626.19,226.5599138,5.277,FALSE
9,9/28/12,76.8,3.666,1699.68,1.91,0.55,190.38,1819.15,226.7630732,5.277,FALSE
9,10/5/12,66.61,3.617,2657.57,NA,3.01,1107.79,1560.55,226.9662325,4.954,FALSE
9,10/12/12,60.09,3.601,520.41,NA,6.01,NA,2839.84,227.1693919,4.954,FALSE
9,10/19/12,68.01,3.594,545.72,NA,8,28.94,3098.87,227.214288,4.954,FALSE
9,10/26/12,69.52,3.506,512.23,3,8,NA,1666.38,227.2328068,4.954,FALSE
9,11/2/12,56.26,3.386,2291.26,2178.48,65.25,20.52,1347.79,227.2513257,4.954,FALSE
9,11/9/12,63.9,3.314,3595.06,2243.43,27.65,1000.2,1881.75,227.2698446,4.954,FALSE
9,11/16/12,53.15,3.252,1675.29,278.78,35.64,153.18,1749.12,227.3024293,4.954,FALSE
9,11/23/12,59.74,3.211,2.5,0.02,55952.99,14.64,310.72,227.3537683,4.954,TRUE
9,11/30/12,53.86,3.207,1383.39,NA,5101.2,101.22,8336.61,227.4051073,4.954,FALSE
9,12/7/12,61.19,3.198,2521.31,NA,388,171.98,4047.33,227.4564463,4.954,FALSE
9,12/14/12,46.2,3.168,1789.62,NA,182,26.91,1233.42,227.5178253,4.954,FALSE
9,12/21/12,53.23,3.098,1374.65,107.88,205.02,NA,421.38,227.6394441,4.954,FALSE
9,12/28/12,40.51,3.108,4089.65,7901.92,292.62,146.64,142.75,227.7610629,4.954,TRUE
10,1/6/12,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,FALSE
10,1/13/12,51,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,FALSE
10,1/20/12,54.51,3.66,2972.31,3286.44,1,644.03,5331.52,130.2792258,7.545,FALSE
10,1/27/12,53.59,3.675,3242.59,1646.86,NA,45.8,1691.83,130.3144516,7.545,FALSE
10,2/3/12,56.85,3.543,42468.4,1985.73,174.33,33345.34,5609.77,130.3496774,7.545,FALSE
10,2/10/12,55.73,3.722,8414.22,861.38,66.96,6806.11,5723,130.3849032,7.545,TRUE
10,2/17/12,54.12,3.781,20174.89,8935.08,10.8,6330.02,12821.24,130.4546207,7.545,FALSE
10,2/24/12,56.02,3.95,13929.09,4614.67,NA,596.5,6528.31,130.5502069,7.545,FALSE
10,3/2/12,57.62,3.882,22685.06,152.91,48.76,5831.75,2808.95,130.6457931,7.545,FALSE
10,3/9/12,57.65,3.963,11265.62,7.9,14.95,919.45,2473.83,130.7413793,7.545,FALSE
10,3/16/12,62.11,4.273,3977.45,-10.5,6.03,1928.5,2273.92,130.8261935,7.545,FALSE
10,3/23/12,56.54,4.288,4034.35,3.1,4.08,480.89,2194.51,130.8966452,7.545,FALSE
10,3/30/12,67.92,4.294,7388.74,7.8,NA,574.87,4035.49,130.9670968,7.545,FALSE
10,4/6/12,65.99,4.282,9256,NA,23.74,4802.15,8553.67,131.0375484,7.382,FALSE
10,4/13/12,70.28,4.254,7299.64,10818.3,27.47,3675.97,1148.04,131.108,7.382,FALSE
10,4/20/12,67.75,4.111,4973.95,4561.31,5.17,1953.72,3653.48,131.1173333,7.382,FALSE
10,4/27/12,80.11,4.088,3444.43,1.5,3.39,124.18,2906.22,131.1266667,7.382,FALSE
10,5/4/12,77.02,4.058,18275.88,NA,21.31,4872.45,2722.29,131.136,7.382,FALSE
10,5/11/12,76.03,4.186,10837.25,NA,105.67,4736.02,2747.36,131.1453333,7.382,FALSE
10,5/18/12,85.19,4.308,9630.62,NA,9.46,972.85,2986.24,131.0983226,7.382,FALSE
10,5/25/12,86.03,4.127,7786.58,NA,712.2,1701.28,3214.55,131.0287742,7.382,FALSE
10,6/1/12,80.06,4.277,11614.41,NA,172.39,2945.55,1528.02,130.9592258,7.382,FALSE
10,6/8/12,86.87,4.103,7184.69,31,338.26,637.39,5399.57,130.8896774,7.382,FALSE
10,6/15/12,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,7.382,FALSE
10,6/22/12,89.92,4.014,7684.55,12.6,1.17,3375.65,7210.53,130.7929,7.382,FALSE
10,6/29/12,91.36,3.875,3339.88,22,NA,1119.45,3710.52,130.7562667,7.382,FALSE
10,7/6/12,86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,7.17,FALSE
10,7/13/12,89.8,3.723,7069.25,5,0.32,8194.36,1372.82,130.683,7.17,FALSE
10,7/20/12,84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,7.17,FALSE
10,7/27/12,83.98,3.769,9511.34,NA,8.87,16376.33,3062.22,130.7195806,7.17,FALSE
10,8/3/12,84.76,3.595,37194.44,NA,53.4,21623.93,2549.27,130.737871,7.17,FALSE
10,8/10/12,90.78,3.811,15282.47,NA,58.8,5537.01,14827.71,130.7561613,7.17,FALSE
10,8/17/12,88.83,4.002,4407.9,0,7.2,3037.56,3717.52,130.7909677,7.17,FALSE
10,8/24/12,82.5,4.055,11322.69,NA,34,6602.59,7256.22,130.8381613,7.17,FALSE
10,8/31/12,86.97,3.886,26218.85,NA,68.24,12440.51,3544.68,130.8853548,7.17,FALSE
10,9/7/12,83.07,4.124,11848.88,20,47.52,3530.47,2552.3,130.9325484,7.17,TRUE
10,9/14/12,78.47,3.966,10389.14,NA,15.97,4943.53,7618.04,130.9776667,7.17,FALSE
10,9/21/12,81.93,4.125,11273.56,245.91,27,2976.5,7950.03,131.0103333,7.17,FALSE
10,9/28/12,82.52,3.966,6091.96,62.82,2.82,3350.88,1751.75,131.043,7.17,FALSE
10,10/5/12,80.88,4.132,8975.95,NA,46.24,9546.75,7186.77,131.0756667,6.943,FALSE
10,10/12/12,76.03,4.468,2674.51,NA,10.32,1390.15,8116.13,131.1083333,6.943,FALSE
10,10/19/12,72.71,4.449,3067.64,NA,53.6,967.02,2705.58,131.1499677,6.943,FALSE
10,10/26/12,70.5,4.301,9657.93,63.3,100,1925.87,834.57,131.1930968,6.943,FALSE
10,11/2/12,70.79,4.099,25680.2,6037.06,44.68,17412.04,4223.05,131.2362258,6.943,FALSE
10,11/9/12,70.28,3.78,9208.4,2501.11,364.14,679.96,6831.32,131.2793548,6.943,FALSE
10,11/16/12,58.82,3.703,13459,120.76,128.41,1802.25,5503.42,131.3258,6.943,FALSE
10,11/23/12,63.95,3.759,1789.75,0.1,146394.44,787.24,1005.18,131.3766667,6.943,TRUE
10,11/30/12,64.13,3.719,4304,NA,8935,175.68,12676.61,131.4275333,6.943,FALSE
10,12/7/12,61.21,3.668,13613.52,NA,822,3516.91,18831.34,131.4784,6.943,FALSE
10,12/14/12,53.86,3.597,4548.24,NA,179.56,1772.9,1639.16,131.537,6.943,FALSE
10,12/21/12,49.79,3.393,5582.35,11,248.02,72.29,3904.43,131.642,6.943,FALSE
10,12/28/12,50.09,3.48,7810.94,71074.17,618.04,15.47,302.01,131.747,6.943,TRUE
11,1/6/12,54.44,3.157,5107.29,32305.3,144.66,530.55,6004.19,223.1923049,6.833,FALSE
11,1/13/12,53.1,3.261,7153.87,4831.34,39.14,590.68,8698.99,223.3755259,6.833,FALSE
11,1/20/12,56.43,3.268,2421.89,1803.64,37.76,297.73,2282.23,223.4700552,6.833,FALSE
11,1/27/12,58.36,3.29,708.33,1631.94,49.3,3,2116.1,223.5645845,6.833,FALSE
11,2/3/12,60.24,3.36,50909.18,1957.49,137.23,37091.67,6418.36,223.6591137,6.833,FALSE
11,2/10/12,52.23,3.409,12424.72,4575.75,81.74,8932.68,6987.67,223.753643,6.833,TRUE
11,2/17/12,52.77,3.51,10256.46,9792.52,24.82,4060.54,2418.36,223.9170153,6.833,FALSE
