Store,Dept,Date,Weekly_Sales,IsHoliday
31,17,1/6/12,7737.22,FALSE
32,17,1/6/12,9650.22,FALSE
33,17,1/6/12,210.19,FALSE
34,17,1/6/12,5700.03,FALSE
35,17,1/6/12,13245.03,FALSE
36,17,1/6/12,277.99,FALSE
37,17,1/6/12,317.12,FALSE
38,17,1/6/12,329.06,FALSE
39,17,1/6/12,11399.14,FALSE
40,17,1/6/12,6344.6,FALSE
41,17,1/6/12,11417.78,FALSE
42,17,1/6/12,477.99,FALSE
43,17,1/6/12,370.19,FALSE
44,17,1/6/12,224.54,FALSE
45,17,1/6/12,9478.13,FALSE
1,18,1/6/12,0.2,FALSE
2,18,1/6/12,-1.97,FALSE
6,18,1/6/12,2.24,FALSE
8,18,1/6/12,0.1,FALSE
9,18,1/6/12,2.7,FALSE
11,18,1/6/12,1.05,FALSE
13,18,1/6/12,-1.72,FALSE
18,18,1/6/12,1,FALSE
23,18,1/6/12,-1.97,FALSE
24,18,1/6/12,3.97,FALSE
25,18,1/6/12,0.45,FALSE
27,18,1/6/12,3.1,FALSE
28,18,1/6/12,6.6,FALSE
29,18,1/6/12,1.07,FALSE
31,18,1/6/12,-31.97,FALSE
32,18,1/6/12,2.7,FALSE
35,18,1/6/12,2.47,FALSE
36,18,1/6/12,3.8,FALSE
40,18,1/6/12,1.6,FALSE
42,18,1/6/12,0.5,FALSE
43,18,1/6/12,0.5,FALSE
1,19,1/6/12,1406,FALSE
2,19,1/6/12,3546.99,FALSE
3,19,1/6/12,557.38,FALSE
4,19,1/6/12,2236.26,FALSE
6,19,1/6/12,3348.23,FALSE
8,19,1/6/12,609.11,FALSE
9,19,1/6/12,1361.56,FALSE
10,19,1/6/12,3093.78,FALSE
11,19,1/6/12,1624.63,FALSE
12,19,1/6/12,2586.31,FALSE
13,19,1/6/12,3496.26,FALSE
14,19,1/6/12,2640.15,FALSE
15,19,1/6/12,1051.05,FALSE
16,19,1/6/12,1190.39,FALSE
17,19,1/6/12,3893.06,FALSE
18,19,1/6/12,1339.61,FALSE
19,19,1/6/12,0.75,FALSE
20,19,1/6/12,-11.88,FALSE
21,19,1/6/12,1712.11,FALSE
22,19,1/6/12,1338.03,FALSE
23,19,1/6/12,865.37,FALSE
24,19,1/6/12,78.47,FALSE
26,19,1/6/12,1057.79,FALSE
27,19,1/6/12,2040.14,FALSE
28,19,1/6/12,1275.38,FALSE
31,19,1/6/12,34.64,FALSE
32,19,1/6/12,1615.04,FALSE
41,19,1/6/12,1728.94,FALSE
45,19,1/6/12,1504.59,FALSE
1,20,1/6/12,4353.92,FALSE
2,20,1/6/12,7119.73,FALSE
3,20,1/6/12,2021.21,FALSE
4,20,1/6/12,11142.57,FALSE
5,20,1/6/12,1309.76,FALSE
6,20,1/6/12,13257.35,FALSE
7,20,1/6/12,3188.65,FALSE
8,20,1/6/12,4081.65,FALSE
9,20,1/6/12,3899.45,FALSE
10,20,1/6/12,17434.36,FALSE
11,20,1/6/12,12404.62,FALSE
12,20,1/6/12,7692.24,FALSE
13,20,1/6/12,9279.19,FALSE
14,20,1/6/12,13732.73,FALSE
15,20,1/6/12,5498.7,FALSE
16,20,1/6/12,4135.98,FALSE
17,20,1/6/12,3567.43,FALSE
18,20,1/6/12,7864.96,FALSE
19,20,1/6/12,6742.82,FALSE
20,20,1/6/12,9306.83,FALSE
21,20,1/6/12,5192.86,FALSE
22,20,1/6/12,9233.53,FALSE
23,20,1/6/12,16477.39,FALSE
24,20,1/6/12,6955.9,FALSE
25,20,1/6/12,3938.38,FALSE
26,20,1/6/12,3167.91,FALSE
27,20,1/6/12,12671.9,FALSE
28,20,1/6/12,5678.18,FALSE
29,20,1/6/12,4691.08,FALSE
30,20,1/6/12,36,FALSE
31,20,1/6/12,7765.07,FALSE
32,20,1/6/12,5454.59,FALSE
33,20,1/6/12,15.87,FALSE
34,20,1/6/12,2838.36,FALSE
35,20,1/6/12,12007.2,FALSE
36,20,1/6/12,35.94,FALSE
37,20,1/6/12,23.88,FALSE
39,20,1/6/12,11989.48,FALSE
40,20,1/6/12,3738.85,FALSE
41,20,1/6/12,5782.03,FALSE
42,20,1/6/12,44.94,FALSE
43,20,1/6/12,108,FALSE
44,20,1/6/12,12,FALSE
45,20,1/6/12,6450.77,FALSE
1,21,1/6/12,7206.04,FALSE
2,21,1/6/12,7567.53,FALSE
3,21,1/6/12,1265.59,FALSE
4,21,1/6/12,7803.73,FALSE
5,21,1/6/12,1154.18,FALSE
6,21,1/6/12,8092.64,FALSE
7,21,1/6/12,1759.99,FALSE
8,21,1/6/12,3509.97,FALSE
9,21,1/6/12,3271.13,FALSE
10,21,1/6/12,8793.24,FALSE
11,21,1/6/12,6459.69,FALSE
12,21,1/6/12,3483.07,FALSE
13,21,1/6/12,7387.19,FALSE
14,21,1/6/12,7090.26,FALSE
15,21,1/6/12,2801.17,FALSE
16,21,1/6/12,2785.06,FALSE
17,21,1/6/12,3257.67,FALSE
18,21,1/6/12,4247.97,FALSE
19,21,1/6/12,6222.93,FALSE
20,21,1/6/12,9939.49,FALSE
21,21,1/6/12,2870.74,FALSE
22,21,1/6/12,4296.91,FALSE
23,21,1/6/12,7268.35,FALSE
24,21,1/6/12,5954.5,FALSE
25,21,1/6/12,4288.47,FALSE
26,21,1/6/12,4319.92,FALSE
27,21,1/6/12,6134.8,FALSE
28,21,1/6/12,4130.47,FALSE
29,21,1/6/12,3078.26,FALSE
30,21,1/6/12,1122.17,FALSE
31,21,1/6/12,4428.97,FALSE
32,21,1/6/12,3975.85,FALSE
33,21,1/6/12,160.63,FALSE
34,21,1/6/12,3560.44,FALSE
35,21,1/6/12,2901.81,FALSE
36,21,1/6/12,178.93,FALSE
37,21,1/6/12,1545.44,FALSE
38,21,1/6/12,1025.28,FALSE
39,21,1/6/12,7030.73,FALSE
40,21,1/6/12,5964.8,FALSE
41,21,1/6/12,4363.02,FALSE
42,21,1/6/12,1043.39,FALSE
43,21,1/6/12,1595.41,FALSE
44,21,1/6/12,776.03,FALSE
45,21,1/6/12,3580.12,FALSE
1,22,1/6/12,6332.62,FALSE
2,22,1/6/12,10169.55,FALSE
3,22,1/6/12,3526.5,FALSE
4,22,1/6/12,16855.95,FALSE
5,22,1/6/12,1661.11,FALSE
6,22,1/6/12,17670.64,FALSE
7,22,1/6/12,6427.75,FALSE
8,22,1/6/12,3907.15,FALSE
9,22,1/6/12,5361.52,FALSE
10,22,1/6/12,21980.96,FALSE
11,22,1/6/12,12037.41,FALSE
12,22,1/6/12,8001.68,FALSE
13,22,1/6/12,13547.65,FALSE
14,22,1/6/12,14636.8,FALSE
15,22,1/6/12,7232.32,FALSE
16,22,1/6/12,5261.44,FALSE
17,22,1/6/12,5643.01,FALSE
18,22,1/6/12,12836.81,FALSE
19,22,1/6/12,10737.51,FALSE
20,22,1/6/12,10988.52,FALSE
21,22,1/6/12,7170.16,FALSE
22,22,1/6/12,11174.48,FALSE
23,22,1/6/12,23199.03,FALSE
24,22,1/6/12,10653.41,FALSE
25,22,1/6/12,4552.52,FALSE
26,22,1/6/12,4113.52,FALSE
27,22,1/6/12,17079.65,FALSE
28,22,1/6/12,7746.94,FALSE
29,22,1/6/12,6018.56,FALSE
31,22,1/6/12,8302.2,FALSE
32,22,1/6/12,7965.04,FALSE
33,22,1/6/12,45,FALSE
34,22,1/6/12,5422.64,FALSE
35,22,1/6/12,17441.52,FALSE
38,22,1/6/12,9.88,FALSE
39,22,1/6/12,15002.64,FALSE
40,22,1/6/12,6018.46,FALSE
41,22,1/6/12,9325.84,FALSE
43,22,1/6/12,17.76,FALSE
45,22,1/6/12,6314.64,FALSE
1,23,1/6/12,23504.62,FALSE
2,23,1/6/12,32328.81,FALSE
3,23,1/6/12,14213.09,FALSE
4,23,1/6/12,50194.45,FALSE
5,23,1/6/12,7956.07,FALSE
6,23,1/6/12,35854.02,FALSE
7,23,1/6/12,12544.98,FALSE
8,23,1/6/12,13105.93,FALSE
9,23,1/6/12,12811.85,FALSE
10,23,1/6/12,61154.91,FALSE
11,23,1/6/12,32434.87,FALSE
12,23,1/6/12,42580.26,FALSE
13,23,1/6/12,32355.2,FALSE
14,23,1/6/12,48942.79,FALSE
15,23,1/6/12,25839.47,FALSE
16,23,1/6/12,11419.8,FALSE
17,23,1/6/12,13503.76,FALSE
18,23,1/6/12,43230.99,FALSE
19,23,1/6/12,34200.08,FALSE
20,23,1/6/12,47869.48,FALSE
21,23,1/6/12,37303.86,FALSE
22,23,1/6/12,38172.54,FALSE
23,23,1/6/12,54220.06,FALSE
24,23,1/6/12,38032.67,FALSE
25,23,1/6/12,19090.35,FALSE
26,23,1/6/12,14979.56,FALSE
27,23,1/6/12,51210.05,FALSE
28,23,1/6/12,28712.57,FALSE
29,23,1/6/12,25143.8,FALSE
31,23,1/6/12,21363.56,FALSE
32,23,1/6/12,17281.32,FALSE
34,23,1/6/12,12224.18,FALSE
35,23,1/6/12,43727.91,FALSE
37,23,1/6/12,36.87,FALSE
38,23,1/6/12,11.94,FALSE
39,23,1/6/12,24419.54,FALSE
40,23,1/6/12,18640.04,FALSE
41,23,1/6/12,21097.95,FALSE
42,23,1/6/12,116.94,FALSE
44,23,1/6/12,22.94,FALSE
45,23,1/6/12,27707.52,FALSE
1,24,1/6/12,3853.81,FALSE
2,24,1/6/12,5785.3,FALSE
3,24,1/6/12,2428.43,FALSE
4,24,1/6/12,8983,FALSE
5,24,1/6/12,1133.94,FALSE
6,24,1/6/12,6324.07,FALSE
7,24,1/6/12,1927.68,FALSE
8,24,1/6/12,3519.45,FALSE
9,24,1/6/12,2024.85,FALSE
10,24,1/6/12,9788.13,FALSE
11,24,1/6/12,7241.8,FALSE
12,24,1/6/12,9809.78,FALSE
13,24,1/6/12,8424.33,FALSE
14,24,1/6/12,10180.28,FALSE
15,24,1/6/12,4382.87,FALSE
16,24,1/6/12,1329.17,FALSE
17,24,1/6/12,4115.68,FALSE
18,24,1/6/12,7841.95,FALSE
19,24,1/6/12,5985.07,FALSE
20,24,1/6/12,7254.23,FALSE
21,24,1/6/12,8026.04,FALSE
22,24,1/6/12,9599.57,FALSE
23,24,1/6/12,10078.54,FALSE
24,24,1/6/12,7943.37,FALSE
25,24,1/6/12,2591.82,FALSE
26,24,1/6/12,2303.05,FALSE
27,24,1/6/12,13008.59,FALSE
28,24,1/6/12,6487,FALSE
29,24,1/6/12,5351.84,FALSE
31,24,1/6/12,4550.59,FALSE
32,24,1/6/12,3218.92,FALSE
34,24,1/6/12,2116.29,FALSE
35,24,1/6/12,10477.65,FALSE
39,24,1/6/12,7841.15,FALSE
40,24,1/6/12,2675.08,FALSE
41,24,1/6/12,4223.32,FALSE
45,24,1/6/12,6757.91,FALSE
1,25,1/6/12,11528.12,FALSE
2,25,1/6/12,16089.96,FALSE
3,25,1/6/12,5981.4,FALSE
4,25,1/6/12,17847.28,FALSE
5,25,1/6/12,3789.33,FALSE
6,25,1/6/12,16083.76,FALSE
7,25,1/6/12,4568.05,FALSE
8,25,1/6/12,6393.62,FALSE
9,25,1/6/12,4884.6,FALSE
10,25,1/6/12,21771.67,FALSE
11,25,1/6/12,16525.12,FALSE
12,25,1/6/12,20608.2,FALSE
13,25,1/6/12,14314.11,FALSE
14,25,1/6/12,17836.51,FALSE
15,25,1/6/12,10252.14,FALSE
16,25,1/6/12,4480.87,FALSE
17,25,1/6/12,6476.69,FALSE
18,25,1/6/12,20356.87,FALSE
19,25,1/6/12,14640.67,FALSE
20,25,1/6/12,21786.29,FALSE
21,25,1/6/12,19607.04,FALSE
22,25,1/6/12,13094.65,FALSE
23,25,1/6/12,17821.07,FALSE
24,25,1/6/12,15700.06,FALSE
25,25,1/6/12,7985.58,FALSE
26,25,1/6/12,7541.32,FALSE
27,25,1/6/12,15082.02,FALSE
28,25,1/6/12,15500.46,FALSE
29,25,1/6/12,9600.67,FALSE
30,25,1/6/12,42.12,FALSE
31,25,1/6/12,10033.8,FALSE
32,25,1/6/12,7645.16,FALSE
33,25,1/6/12,2.5,FALSE
34,25,1/6/12,5771.08,FALSE
35,25,1/6/12,17990.79,FALSE
36,25,1/6/12,4,FALSE
37,25,1/6/12,160.8,FALSE
38,25,1/6/12,129.96,FALSE
39,25,1/6/12,9460.11,FALSE
40,25,1/6/12,8046.85,FALSE
41,25,1/6/12,9447.02,FALSE
42,25,1/6/12,108.71,FALSE
43,25,1/6/12,107.84,FALSE
44,25,1/6/12,18.96,FALSE
45,25,1/6/12,9678.96,FALSE
1,26,1/6/12,5319.66,FALSE
2,26,1/6/12,7594.74,FALSE
3,26,1/6/12,2065.8,FALSE
4,26,1/6/12,16595.16,FALSE
5,26,1/6/12,1528.41,FALSE
6,26,1/6/12,7890.72,FALSE
7,26,1/6/12,1441.22,FALSE
8,26,1/6/12,4004.81,FALSE
9,26,1/6/12,3647.31,FALSE
10,26,1/6/12,13113.82,FALSE
11,26,1/6/12,9271.96,FALSE
12,26,1/6/12,12721,FALSE
13,26,1/6/12,10479.27,FALSE
14,26,1/6/12,12224.29,FALSE
15,26,1/6/12,4902.83,FALSE
16,26,1/6/12,1704.87,FALSE
17,26,1/6/12,5917.27,FALSE
18,26,1/6/12,9773.51,FALSE
19,26,1/6/12,8026.95,FALSE
20,26,1/6/12,11420.54,FALSE
21,26,1/6/12,9253.83,FALSE
22,26,1/6/12,9249.18,FALSE
23,26,1/6/12,12449.55,FALSE
24,26,1/6/12,8610.28,FALSE
25,26,1/6/12,3749.62,FALSE
26,26,1/6/12,3235.23,FALSE
27,26,1/6/12,13600.6,FALSE
28,26,1/6/12,7606.31,FALSE
29,26,1/6/12,4694.06,FALSE
30,26,1/6/12,8.87,FALSE
31,26,1/6/12,6201.97,FALSE
32,26,1/6/12,4700.14,FALSE
33,26,1/6/12,143.42,FALSE
34,26,1/6/12,3119.7,FALSE
35,26,1/6/12,14472.1,FALSE
36,26,1/6/12,197.53,FALSE
38,26,1/6/12,8.5,FALSE
39,26,1/6/12,9931.63,FALSE
40,26,1/6/12,4605.94,FALSE
41,26,1/6/12,5488.5,FALSE
44,26,1/6/12,78.95,FALSE
45,26,1/6/12,6564.91,FALSE
1,27,1/6/12,1030.9,FALSE
2,27,1/6/12,1089.98,FALSE
3,27,1/6/12,398.78,FALSE
4,27,1/6/12,1891.57,FALSE
5,27,1/6/12,307.88,FALSE
6,27,1/6/12,1325.84,FALSE
7,27,1/6/12,692.59,FALSE
8,27,1/6/12,623.25,FALSE
9,27,1/6/12,539.61,FALSE
10,27,1/6/12,3055.04,FALSE
11,27,1/6/12,1587.72,FALSE
12,27,1/6/12,1480.78,FALSE
13,27,1/6/12,2398.66,FALSE
14,27,1/6/12,1932,FALSE
15,27,1/6/12,1012.07,FALSE
16,27,1/6/12,750.82,FALSE
17,27,1/6/12,1228.71,FALSE
18,27,1/6/12,1864.39,FALSE
19,27,1/6/12,1505.42,FALSE
20,27,1/6/12,1834.02,FALSE
21,27,1/6/12,956.74,FALSE
22,27,1/6/12,1830.63,FALSE
23,27,1/6/12,2493.77,FALSE
24,27,1/6/12,1638.47,FALSE
25,27,1/6/12,754.84,FALSE
26,27,1/6/12,779.49,FALSE
27,27,1/6/12,1816.54,FALSE
28,27,1/6/12,1053.9,FALSE
29,27,1/6/12,983.83,FALSE
31,27,1/6/12,760.1,FALSE
32,27,1/6/12,993.72,FALSE
34,27,1/6/12,646.57,FALSE
35,27,1/6/12,1120.16,FALSE
37,27,1/6/12,23.71,FALSE
39,27,1/6/12,1231.38,FALSE
40,27,1/6/12,779.53,FALSE
41,27,1/6/12,1241.88,FALSE
42,27,1/6/12,54.56,FALSE
45,27,1/6/12,664.6,FALSE
1,28,1/6/12,352.99,FALSE
2,28,1/6/12,475.69,FALSE
3,28,1/6/12,99.3,FALSE
4,28,1/6/12,660.63,FALSE
5,28,1/6/12,103.94,FALSE
6,28,1/6/12,387.51,FALSE
7,28,1/6/12,116.47,FALSE
8,28,1/6/12,227.35,FALSE
9,28,1/6/12,161.2,FALSE
10,28,1/6/12,719.18,FALSE
11,28,1/6/12,572.88,FALSE
12,28,1/6/12,620.15,FALSE
13,28,1/6/12,1011.75,FALSE
14,28,1/6/12,739.02,FALSE
15,28,1/6/12,531.51,FALSE
16,28,1/6/12,64.08,FALSE
17,28,1/6/12,880.28,FALSE
18,28,1/6/12,796.43,FALSE
19,28,1/6/12,454.49,FALSE
20,28,1/6/12,505.68,FALSE
21,28,1/6/12,335.96,FALSE
22,28,1/6/12,506.88,FALSE
23,28,1/6/12,694.79,FALSE
24,28,1/6/12,363.22,FALSE
25,28,1/6/12,368.24,FALSE
26,28,1/6/12,200.6,FALSE
27,28,1/6/12,634.88,FALSE
28,28,1/6/12,367.38,FALSE
29,28,1/6/12,365.62,FALSE
30,28,1/6/12,51.92,FALSE
31,28,1/6/12,345.37,FALSE
32,28,1/6/12,384.19,FALSE
34,28,1/6/12,111.2,FALSE
35,28,1/6/12,511.6,FALSE
37,28,1/6/12,96.59,FALSE
38,28,1/6/12,73.93,FALSE
39,28,1/6/12,370.71,FALSE
40,28,1/6/12,324.74,FALSE
41,28,1/6/12,362.03,FALSE
42,28,1/6/12,26.5,FALSE
44,28,1/6/12,64.68,FALSE
45,28,1/6/12,308.78,FALSE
1,29,1/6/12,3788.69,FALSE
2,29,1/6/12,5611.84,FALSE
3,29,1/6/12,1127.21,FALSE
4,29,1/6/12,9769.93,FALSE
5,29,1/6/12,822.41,FALSE
6,29,1/6/12,5786.55,FALSE
7,29,1/6/12,690.22,FALSE
8,29,1/6/12,2242.37,FALSE
9,29,1/6/12,1421.2,FALSE
10,29,1/6/12,13890.8,FALSE
11,29,1/6/12,7405.24,FALSE
12,29,1/6/12,6162.71,FALSE
13,29,1/6/12,5002.98,FALSE
14,29,1/6/12,8886.38,FALSE
15,29,1/6/12,3989.69,FALSE
16,29,1/6/12,1099.92,FALSE
17,29,1/6/12,2293.57,FALSE
18,29,1/6/12,9892.22,FALSE
19,29,1/6/12,5747.96,FALSE
20,29,1/6/12,7774.26,FALSE
21,29,1/6/12,3719.51,FALSE
22,29,1/6/12,7703.63,FALSE
23,29,1/6/12,10172.34,FALSE
24,29,1/6/12,6135.56,FALSE
25,29,1/6/12,2888.32,FALSE
26,29,1/6/12,2489.23,FALSE
27,29,1/6/12,10426.8,FALSE
28,29,1/6/12,3573.82,FALSE
29,29,1/6/12,4071.82,FALSE
31,29,1/6/12,3804.99,FALSE
32,29,1/6/12,2610.43,FALSE
34,29,1/6/12,1572.92,FALSE
35,29,1/6/12,8151.15,FALSE
39,29,1/6/12,6632.83,FALSE
40,29,1/6/12,2707.9,FALSE
41,29,1/6/12,4234.54,FALSE
45,29,1/6/12,4304.33,FALSE
1,30,1/6/12,3931.58,FALSE
2,30,1/6/12,4143.94,FALSE
3,30,1/6/12,1675.56,FALSE
4,30,1/6/12,7373.74,FALSE
5,30,1/6/12,911.24,FALSE
6,30,1/6/12,4529.78,FALSE
7,30,1/6/12,868.38,FALSE
8,30,1/6/12,2066.1,FALSE
9,30,1/6/12,1346.66,FALSE
10,30,1/6/12,8946.15,FALSE
11,30,1/6/12,6332.96,FALSE
12,30,1/6/12,5960.22,FALSE
13,30,1/6/12,4871.33,FALSE
14,30,1/6/12,7574.04,FALSE
15,30,1/6/12,3878.4,FALSE
16,30,1/6/12,1413.54,FALSE
17,30,1/6/12,2494.5,FALSE
18,30,1/6/12,7208.09,FALSE
19,30,1/6/12,4616.4,FALSE
20,30,1/6/12,5953.98,FALSE
21,30,1/6/12,4342.88,FALSE
22,30,1/6/12,6510.84,FALSE
23,30,1/6/12,7422.48,FALSE
24,30,1/6/12,4987.18,FALSE
25,30,1/6/12,2462.04,FALSE
26,30,1/6/12,3090.96,FALSE
27,30,1/6/12,7400.12,FALSE
28,30,1/6/12,3159.72,FALSE
29,30,1/6/12,3941.02,FALSE
31,30,1/6/12,3996.97,FALSE
32,30,1/6/12,2384.26,FALSE
34,30,1/6/12,2173.58,FALSE
35,30,1/6/12,6572.16,FALSE
39,30,1/6/12,5276.86,FALSE
40,30,1/6/12,3537.72,FALSE
41,30,1/6/12,3621.16,FALSE
45,30,1/6/12,3636.42,FALSE
1,31,1/6/12,1249.54,FALSE
2,31,1/6/12,2529.77,FALSE
3,31,1/6/12,676.48,FALSE
4,31,1/6/12,2352.63,FALSE
5,31,1/6/12,472.18,FALSE
6,31,1/6/12,2973.53,FALSE
7,31,1/6/12,651.58,FALSE
8,31,1/6/12,561.31,FALSE
9,31,1/6/12,718.91,FALSE
10,31,1/6/12,5082.22,FALSE
11,31,1/6/12,2069.86,FALSE
12,31,1/6/12,2281.37,FALSE
13,31,1/6/12,4532.23,FALSE
14,31,1/6/12,2696.57,FALSE
15,31,1/6/12,1586.75,FALSE
16,31,1/6/12,630.58,FALSE
17,31,1/6/12,1371.8,FALSE
18,31,1/6/12,2120.42,FALSE
19,31,1/6/12,2105.88,FALSE
20,31,1/6/12,3165.42,FALSE
21,31,1/6/12,2266.77,FALSE
22,31,1/6/12,2049.45,FALSE
23,31,1/6/12,3561.44,FALSE
24,31,1/6/12,1793.51,FALSE
25,31,1/6/12,1045.44,FALSE
26,31,1/6/12,969.35,FALSE
27,31,1/6/12,2722.61,FALSE
28,31,1/6/12,1454.16,FALSE
29,31,1/6/12,1772.55,FALSE
30,31,1/6/12,21,FALSE
31,31,1/6/12,1681.38,FALSE
32,31,1/6/12,1275.15,FALSE
34,31,1/6/12,497.42,FALSE
35,31,1/6/12,3020.75,FALSE
37,31,1/6/12,21,FALSE
38,31,1/6/12,26.5,FALSE
39,31,1/6/12,2417.24,FALSE
40,31,1/6/12,920.87,FALSE
41,31,1/6/12,1665.64,FALSE
42,31,1/6/12,10,FALSE
45,31,1/6/12,1929.94,FALSE
1,32,1/6/12,6183.49,FALSE
2,32,1/6/12,11971.36,FALSE
3,32,1/6/12,4715.07,FALSE
4,32,1/6/12,12233.21,FALSE
5,32,1/6/12,2545.75,FALSE
6,32,1/6/12,11357.03,FALSE
7,32,1/6/12,3565.32,FALSE
8,32,1/6/12,3679.45,FALSE
9,32,1/6/12,3489.24,FALSE
10,32,1/6/12,17089.62,FALSE
11,32,1/6/12,8173.52,FALSE
12,32,1/6/12,8042.37,FALSE
13,32,1/6/12,11450.36,FALSE
14,32,1/6/12,11052.74,FALSE
15,32,1/6/12,5254.17,FALSE
16,32,1/6/12,3845.12,FALSE
17,32,1/6/12,5840.97,FALSE
18,32,1/6/12,7988.56,FALSE
19,32,1/6/12,7390.91,FALSE
20,32,1/6/12,12061.26,FALSE
21,32,1/6/12,6346.04,FALSE
22,32,1/6/12,5131.04,FALSE
23,32,1/6/12,9638.06,FALSE
24,32,1/6/12,6589.19,FALSE
25,32,1/6/12,3686.14,FALSE
26,32,1/6/12,3711.85,FALSE
27,32,1/6/12,7782.42,FALSE
28,32,1/6/12,7489.38,FALSE
29,32,1/6/12,4526.68,FALSE
30,32,1/6/12,174.88,FALSE
31,32,1/6/12,5706.13,FALSE
32,32,1/6/12,5589.47,FALSE
33,32,1/6/12,35,FALSE
34,32,1/6/12,4175.61,FALSE
35,32,1/6/12,6633.34,FALSE
37,32,1/6/12,144.99,FALSE
38,32,1/6/12,84,FALSE
39,32,1/6/12,7170.52,FALSE
40,32,1/6/12,4890.16,FALSE
41,32,1/6/12,6852.64,FALSE
42,32,1/6/12,115,FALSE
44,32,1/6/12,30.83,FALSE
45,32,1/6/12,4857.82,FALSE
1,33,1/6/12,4652.2,FALSE
2,33,1/6/12,5530.43,FALSE
3,33,1/6/12,3266.74,FALSE
4,33,1/6/12,11313.16,FALSE
5,33,1/6/12,1294.42,FALSE
6,33,1/6/12,6064.47,FALSE
7,33,1/6/12,1785.72,FALSE
8,33,1/6/12,4116.87,FALSE
9,33,1/6/12,3401.13,FALSE
10,33,1/6/12,10803.12,FALSE
11,33,1/6/12,7388.58,FALSE
12,33,1/6/12,7803.81,FALSE
13,33,1/6/12,7789.83,FALSE
14,33,1/6/12,9892.09,FALSE
15,33,1/6/12,3813.37,FALSE
16,33,1/6/12,1656.33,FALSE
17,33,1/6/12,3982.92,FALSE
18,33,1/6/12,10075.03,FALSE
19,33,1/6/12,6504.04,FALSE
20,33,1/6/12,8929.05,FALSE
21,33,1/6/12,5973.79,FALSE
22,33,1/6/12,8563.86,FALSE
23,33,1/6/12,9946.75,FALSE
24,33,1/6/12,6694.87,FALSE
25,33,1/6/12,2545.69,FALSE
26,33,1/6/12,2475.26,FALSE
27,33,1/6/12,11353.19,FALSE
28,33,1/6/12,5514.33,FALSE
29,33,1/6/12,4454.52,FALSE
31,33,1/6/12,4787.89,FALSE
32,33,1/6/12,2768.75,FALSE
34,33,1/6/12,2190.82,FALSE
35,33,1/6/12,9683.26,FALSE
39,33,1/6/12,8135.14,FALSE
40,33,1/6/12,3577.11,FALSE
41,33,1/6/12,5184.14,FALSE
45,33,1/6/12,6409.44,FALSE
1,34,1/6/12,15369.77,FALSE
2,34,1/6/12,19221.88,FALSE
3,34,1/6/12,6342.2,FALSE
4,34,1/6/12,28636.99,FALSE
5,34,1/6/12,5601.24,FALSE
6,34,1/6/12,24576.58,FALSE
7,34,1/6/12,4346.6,FALSE
8,34,1/6/12,8789.11,FALSE
9,34,1/6/12,7224.18,FALSE
10,34,1/6/12,39919.63,FALSE
11,34,1/6/12,27359.45,FALSE
12,34,1/6/12,23762.86,FALSE
13,34,1/6/12,24916.84,FALSE
14,34,1/6/12,41213.24,FALSE
15,34,1/6/12,19370.57,FALSE
16,34,1/6/12,6176.47,FALSE
17,34,1/6/12,12599.43,FALSE
18,34,1/6/12,32470.33,FALSE
19,34,1/6/12,27995.96,FALSE
20,34,1/6/12,32687.28,FALSE
21,34,1/6/12,20543.13,FALSE
22,34,1/6/12,37915.12,FALSE
23,34,1/6/12,36925.38,FALSE
24,34,1/6/12,27077.01,FALSE
25,34,1/6/12,16479.82,FALSE
26,34,1/6/12,10970.09,FALSE
27,34,1/6/12,31131.47,FALSE
28,34,1/6/12,14703.51,FALSE
29,34,1/6/12,17976.21,FALSE
31,34,1/6/12,14668.68,FALSE
32,34,1/6/12,12504.09,FALSE
34,34,1/6/12,8478.45,FALSE
35,34,1/6/12,39196.4,FALSE
39,34,1/6/12,23682.21,FALSE
40,34,1/6/12,12085.99,FALSE
41,34,1/6/12,16950.91,FALSE
45,34,1/6/12,25109.32,FALSE
1,35,1/6/12,3356.38,FALSE
2,35,1/6/12,5103.18,FALSE
3,35,1/6/12,1277.64,FALSE
4,35,1/6/12,5534.94,FALSE
5,35,1/6/12,1109.14,FALSE
6,35,1/6/12,3655.3,FALSE
7,35,1/6/12,150,FALSE
8,35,1/6/12,1791.38,FALSE
9,35,1/6/12,1331.38,FALSE
10,35,1/6/12,10570.23,FALSE
11,35,1/6/12,5470.21,FALSE
12,35,1/6/12,2730.04,FALSE
13,35,1/6/12,4278,FALSE
14,35,1/6/12,7735.38,FALSE
15,35,1/6/12,3473.04,FALSE
16,35,1/6/12,187,FALSE
17,35,1/6/12,1239.2,FALSE
18,35,1/6/12,7041.83,FALSE
19,35,1/6/12,5382.52,FALSE
20,35,1/6/12,9528.22,FALSE
21,35,1/6/12,2646.69,FALSE
22,35,1/6/12,7421.06,FALSE
23,35,1/6/12,7788.69,FALSE
24,35,1/6/12,5738.15,FALSE
25,35,1/6/12,3276.2,FALSE
26,35,1/6/12,2220.73,FALSE
27,35,1/6/12,7017.71,FALSE
28,35,1/6/12,2394.13,FALSE
29,35,1/6/12,4149.04,FALSE
31,35,1/6/12,1961.13,FALSE
32,35,1/6/12,2193.59,FALSE
34,35,1/6/12,1754.95,FALSE
35,35,1/6/12,3441.72,FALSE
39,35,1/6/12,2589.9,FALSE
40,35,1/6/12,3077.08,FALSE
